,importance
Bit_910,4.463280885004188e-05
Bit_1936,4.462842666591126e-05
Bit_1304,4.419448743687102e-05
Bit_1726,4.3945058496398e-05
Bit_549,4.385667999602321e-05
Bit_1652,4.317150691191055e-05
Bit_604,4.24473468226491e-05
Bit_1044,4.2438160018387486e-05
Bit_723,4.230490630736135e-05
Bit_1952,4.223587572116346e-05
Bit_1125,4.213277325061482e-05
Bit_1940,4.208179669618723e-05
Bit_530,4.203209165723865e-05
Bit_1003,4.1810349594658345e-05
Bit_1655,4.148137564937622e-05
Bit_22,4.1461171070955024e-05
Bit_1782,4.139688873459598e-05
Bit_1338,4.136903435987407e-05
Bit_934,4.1276902363941235e-05
Bit_410,4.123761765847384e-05
Bit_23,4.1060728055103404e-05
Bit_1190,4.0762236594717966e-05
Bit_382,4.067137029470846e-05
Bit_1971,4.0608033016184474e-05
Bit_124,4.0585184835520755e-05
Bit_275,4.040649019263873e-05
Bit_1732,4.0362029831808035e-05
Bit_1955,4.0234342543211706e-05
Bit_1571,4.023348202022921e-05
Bit_76,4.0124406223825795e-05
Bit_854,4.007164556505805e-05
Bit_729,4.002807747553195e-05
Bit_71,3.969178650499635e-05
Bit_174,3.966151216117616e-05
Bit_398,3.950301690480536e-05
Bit_1033,3.948480711096409e-05
Bit_1546,3.946412087692217e-05
Bit_1899,3.9372441225144835e-05
Bit_1310,3.896526655644863e-05
Bit_52,3.881882860301782e-05
Bit_93,3.838109376739686e-05
Bit_1258,3.7755382156978785e-05
Bit_1958,3.76236536992153e-05
Bit_1040,3.7433084628603366e-05
Bit_889,3.717525507347294e-05
Bit_518,3.715373680593036e-05
Bit_1079,3.6888429515179476e-05
Bit_1248,3.6814509619683276e-05
Bit_1499,3.667354944460833e-05
Bit_138,3.667115361849054e-05
Bit_129,3.657537744351299e-05
Bit_733,3.614118028452588e-05
Bit_705,3.598367679192611e-05
Bit_1337,3.577961975202464e-05
Bit_1961,3.536413432713648e-05
Bit_899,3.526347398999756e-05
Bit_867,3.521616513265881e-05
Bit_1870,3.50272032283967e-05
Bit_2014,3.4877196915038445e-05
Bit_1769,3.473515874302014e-05
Bit_1251,3.4434661585349915e-05
Bit_1443,3.4379576112289585e-05
Bit_912,3.436645004427058e-05
Bit_994,3.415107811062611e-05
Bit_1644,3.346399673144133e-05
Bit_1723,3.3371950676485846e-05
Bit_1974,3.31926521345429e-05
Bit_734,3.3116581504819136e-05
Bit_1054,3.3084565542828046e-05
Bit_1493,3.277116744345769e-05
Bit_2003,3.2684007824392116e-05
Bit_1967,3.242382639264217e-05
Bit_95,3.2367929107441215e-05
Bit_1587,3.211956638212449e-05
Bit_1408,3.1757227278696956e-05
Bit_175,3.174892776596245e-05
Bit_1521,3.167316702087809e-05
Bit_920,3.166962786509149e-05
Bit_1253,3.164147863049806e-05
Bit_1467,3.159894032806202e-05
Bit_1503,3.155483273872153e-05
Bit_646,3.1455148076669805e-05
Bit_2013,3.139773367077655e-05
Bit_2045,3.13662903464335e-05
Bit_204,3.1302325006565036e-05
Bit_60,2.9801110794003632e-05
Bit_1031,2.9652112920727385e-05
Bit_1394,2.9298658010504025e-05
Bit_1945,2.9254123744814507e-05
Bit_1483,2.8992136133302703e-05
Bit_15,2.8648043156491575e-05
Bit_1400,2.864578010288805e-05
Bit_228,2.8328100206206814e-05
Bit_1301,2.829715473228631e-05
Bit_1486,2.8243395880288177e-05
Bit_1424,2.8213198445922403e-05
Bit_1886,2.8111696162770083e-05
Bit_1315,2.7895557580534146e-05
Bit_287,2.7723461131957707e-05
Bit_1371,2.7304128577674645e-05
Bit_1969,2.714093175430723e-05
Bit_1186,2.71081291371098e-05
Bit_706,2.6912816266979115e-05
Bit_991,2.6905210767629824e-05
Bit_1890,2.628866013271443e-05
Bit_243,2.6285317240044923e-05
Bit_868,2.6230701358297175e-05
Bit_1637,2.6200489268160146e-05
Bit_922,2.619191958662726e-05
Bit_331,2.617221895044424e-05
Bit_420,2.6068420397609284e-05
Bit_995,2.579108498960326e-05
Bit_1590,2.5511206174382007e-05
Bit_254,2.488184576216002e-05
Bit_1206,2.4700029566500826e-05
Bit_877,2.4625373284393537e-05
Bit_72,2.45740462456194e-05
Bit_2046,2.425985741789241e-05
Bit_1875,2.369978952409581e-05
Bit_234,2.3696898046982324e-05
Bit_537,2.359218524145764e-05
Bit_492,2.3321365415590072e-05
Bit_1414,2.3285646015890364e-05
Bit_1014,2.2915045252330715e-05
Bit_1661,2.2800057994351422e-05
Bit_1850,2.277056423151495e-05
Bit_1479,2.2756935463298912e-05
Bit_1370,2.2756820664357255e-05
Bit_179,2.252835687929168e-05
Bit_704,2.191301458778442e-05
Bit_272,2.1836369963563635e-05
Bit_1883,2.148293513730681e-05
Bit_411,2.145635968164055e-05
Bit_465,2.1245196497967516e-05
Bit_161,2.1232801627546457e-05
Bit_520,2.0967486378924164e-05
Bit_1319,2.0746179440653926e-05
Bit_516,2.0718062200654438e-05
Bit_1903,2.0577545866396107e-05
Bit_1115,2.041012950103417e-05
Bit_572,2.0401981238465748e-05
Bit_1002,2.039319983567695e-05
Bit_1766,2.0276674332261146e-05
Bit_26,1.995146110206549e-05
Bit_264,1.9670344393291442e-05
Bit_1666,1.9651487778852325e-05
Bit_1151,1.959485723288001e-05
Bit_330,1.953527922280637e-05
Bit_393,1.9190775604902468e-05
Bit_958,1.9138868277286925e-05
Bit_1700,1.8847500415044232e-05
Bit_1686,1.8143143774952985e-05
Bit_103,1.8131351850880527e-05
Bit_594,1.791790018649567e-05
Bit_499,1.7866319671218243e-05
Bit_1643,1.7737558469985192e-05
Bit_669,1.772220492088401e-05
Bit_1329,1.7678186156571338e-05
Bit_1817,1.7647594979531798e-05
Bit_1053,1.7219615726373376e-05
Bit_1235,1.7210224020746777e-05
Bit_830,1.7178782263190528e-05
Bit_96,1.6627558909676897e-05
Bit_791,1.66185093056386e-05
Bit_1793,1.636315063704152e-05
Bit_1983,1.6217983458672484e-05
Bit_1001,1.6173935593930927e-05
Bit_923,1.602827750022664e-05
Bit_1814,1.569826574194279e-05
Bit_183,1.5382150215458815e-05
Bit_863,1.5245849421597103e-05
Bit_320,1.4989020766617814e-05
Bit_1836,1.4699558337812739e-05
Bit_1081,1.4654759046609333e-05
Bit_1925,1.4559502335806094e-05
Bit_671,1.4545481223126911e-05
Bit_1411,1.436612605801007e-05
Bit_1860,1.427173973130569e-05
Bit_1418,1.4150134790691099e-05
Bit_1046,1.414381810483608e-05
Bit_225,1.3974746937864921e-05
Bit_578,1.3848014134394427e-05
Bit_1772,1.3822665613198814e-05
Bit_933,1.3813540786824287e-05
Bit_1377,1.3764940063596328e-05
Bit_30,1.31699699462187e-05
Bit_142,1.316876558455322e-05
Bit_377,1.3028707249819883e-05
Bit_1191,1.273944774004453e-05
Bit_956,1.2567896801812316e-05
Bit_359,1.2555852408092713e-05
Bit_449,1.2299275542026562e-05
Bit_663,1.2257566036567044e-05
Bit_99,1.2132612584875207e-05
Bit_1566,1.2025553759063687e-05
Bit_1621,1.1941322675281412e-05
Bit_1263,1.1907684021078727e-05
Bit_266,1.1607719656667802e-05
Bit_1198,1.152331990848468e-05
Bit_219,1.1477669045918095e-05
Bit_605,1.1395268375074517e-05
Bit_1606,1.1361293215794162e-05
Bit_346,1.1183440494439567e-05
Bit_297,1.1061463754546237e-05
Bit_2037,1.1040107957068635e-05
Bit_50,1.103485738862579e-05
Bit_812,1.095382397444297e-05
Bit_788,1.0601569816193708e-05
Bit_51,1.0238527359581931e-05
Bit_1068,1.0135046255003207e-05
Bit_66,9.490192896690195e-06
Bit_1116,9.358062430451026e-06
Bit_375,9.261437579993863e-06
Bit_1904,9.124691977173586e-06
Bit_1751,8.960992148771983e-06
Bit_631,8.925664498104657e-06
Bit_1196,8.919982163417978e-06
Bit_1963,8.635553100695933e-06
Bit_1007,8.540414433360022e-06
Bit_1953,8.359102141677043e-06
Bit_1169,8.345167439758067e-06
Bit_1180,8.104589645415306e-06
Bit_1572,8.062307856493043e-06
Bit_1254,8.055697151447473e-06
Bit_1216,7.926450986469291e-06
Bit_215,7.873062364725098e-06
Bit_1699,7.812429685726872e-06
Bit_1442,7.783143305013796e-06
Bit_1947,7.609725115672629e-06
Bit_1320,7.4198345407964024e-06
Bit_1553,7.419637223142395e-06
Bit_778,7.082869778457301e-06
Bit_1183,6.830004243997272e-06
Bit_508,6.494371591637705e-06
Bit_86,6.3812596164846894e-06
Bit_793,6.363653367594936e-06
Bit_1619,6.15869136777788e-06
Bit_388,5.970739909489675e-06
Bit_1300,5.964970658669523e-06
Bit_1352,5.766819770906745e-06
Bit_543,5.7663611257260985e-06
Bit_1702,5.601320020737897e-06
Bit_1502,5.51306730914568e-06
Bit_938,5.452522034895049e-06
Bit_948,5.424013040677823e-06
Bit_1012,5.258268256522462e-06
Bit_1067,5.0233926416565445e-06
Bit_1965,4.814649035421333e-06
Bit_2025,4.7476558788817305e-06
Bit_423,4.719905346401931e-06
Bit_681,4.615606583045885e-06
Bit_1322,4.581957597330587e-06
Bit_1244,4.3187569469581285e-06
Bit_1368,4.1422041494604205e-06
Bit_1192,4.1031809060374456e-06
Bit_1577,3.9205540223747186e-06
Bit_1202,3.834970609861127e-06
Bit_1987,3.807940121660912e-06
Bit_112,3.6998219523553965e-06
Bit_1838,3.5833520658284494e-06
Bit_1703,3.4113094408107797e-06
Bit_279,3.289911842555299e-06
Bit_1041,3.283283913372797e-06
Bit_951,3.1947308059327717e-06
Bit_290,3.0668767915986643e-06
Bit_779,2.8932375688556837e-06
Bit_3,2.877251752481275e-06
Bit_700,2.829793497468456e-06
Bit_789,2.728211633216462e-06
Bit_1051,2.6822570987195292e-06
Bit_853,2.6788434286915347e-06
Bit_1801,2.4939886313458056e-06
Bit_688,2.0070233639970354e-06
Bit_1406,1.7553480039608989e-06
Bit_1706,1.5451369800605585e-06
Bit_1062,1.5079869811350781e-06
Bit_627,1.504876709715383e-06
Bit_6,1.388870420007959e-06
Bit_1271,1.0340089376590682e-06
Bit_154,9.49073945888006e-07
Bit_1492,9.125942965635846e-07
Bit_1439,7.916169906855002e-07
Bit_1220,5.878343123479343e-07
Bit_620,5.554690411792419e-07
Bit_1188,4.2650781039608856e-07
Bit_421,3.401511828623167e-07
